ID,Tolid,Tool,True Positives (TP),False Positives (FP),False Negatives (FN),True Negatives (TN),Precision,Recall,Accuracy,F1-score,Reference TP,Reference TN,Non classified,Reference chromosome scaffolds,Chromosome scaffolds classified
RC-2153,cbPteFili1,sourmash_db_filter_topN_50,133,264,467,189,0.3350125944584383,0.22166666666666668,0.3057929724596391,0.2668004012036108,600,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_topN_100,135,264,465,189,0.3383458646616541,0.225,0.3076923076923077,0.2702702702702703,600,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_0%,157,265,443,188,0.37203791469194314,0.26166666666666666,0.32763532763532766,0.3072407045009785,600,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_1%,157,265,443,188,0.37203791469194314,0.26166666666666666,0.32763532763532766,0.3072407045009785,600,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_10%,50,264,550,189,0.1592356687898089,0.08333333333333333,0.22697056030389365,0.10940919037199123,600,453,550,63,15
RC-2153,cbPteFili1,sourmash_db_filter_containment_20%,22,262,578,191,0.07746478873239436,0.03666666666666667,0.2022792022792023,0.0497737556561086,600,453,550,63,1
RC-2153,cbPteFili1,sourmash_db_filter_kmers_2,124,264,476,189,0.31958762886597936,0.20666666666666667,0.2972459639126306,0.25101214574898784,600,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_kmers_10,87,263,513,190,0.24857142857142858,0.145,0.2630579297245964,0.1831578947368421,600,453,550,63,56
RC-2153,cbPteFili1,sourmash_db_filter_kmers_50,17,189,583,264,0.0825242718446602,0.028333333333333332,0.2668566001899335,0.04218362282878412,600,453,550,63,15
RC-2153,cbPteFili1,sourmash_db_filter_kmers_100,12,4,588,449,0.75,0.02,0.43779677113010446,0.03896103896103896,600,453,550,63,11
RC-2167,cbHetHete15,fcs,803,1312,0,43,0.3796690307328605,1.0,0.39202965708989806,0.5503769705277587,803,1355,-,30,30
RC-2167,cbHetHete15,tiara,802,1139,1,216,0.41318907779495107,0.9987546699875467,0.4717330861909175,0.5845481049562683,803,1355,-,30,30
RC-2167,cbHetHete15,fcs+tiara,803,1123,0,232,0.416926272066459,1.0,0.479610750695088,0.5884939538292414,803,1355,-,30,30
RC-2167,cbHetHete15,sourmash_without_filters,795,1347,8,8,0.3711484593837535,0.9900373599003736,0.3721037998146432,0.5398981324278438,803,1355,383,30,30
RC-2167,cbHetHete15,sourmash_db_filter_published_assembly,745,1346,58,9,0.3562888570062171,0.9277708592777086,0.3493975903614458,0.5148583275742916,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_3,222,809,581,546,0.21532492725509214,0.2764632627646326,0.35588507877664505,0.24209378407851692,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_10,227,809,576,546,0.21911196911196912,0.28268991282689915,0.35820203892493047,0.2468733007069059,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_50,228,809,575,546,0.21986499517839922,0.28393524283935245,0.3586654309545876,0.24782608695652175,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_topN_100,230,809,573,546,0.22136669874879691,0.286425902864259,0.35959221501390176,0.249728555917481,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_0%,237,809,566,546,0.22657743785850862,0.29514321295143214,0.3628359592215014,0.25635478637101133,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_1%,237,809,566,546,0.22657743785850862,0.29514321295143214,0.3628359592215014,0.25635478637101133,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_containment_10%,182,809,621,546,0.18365287588294651,0.2266500622665006,0.3373493975903614,0.20289855072463767,803,1355,1045,30,21
RC-2167,cbHetHete15,sourmash_db_filter_containment_20%,108,808,695,547,0.11790393013100436,0.13449564134495642,0.3035217794253939,0.1256544502617801,803,1355,1045,30,1
RC-2167,cbHetHete15,sourmash_db_filter_kmers_2,223,809,580,546,0.21608527131782945,0.2777085927770859,0.3563484708063021,0.2430517711171662,803,1355,1045,30,30
RC-2167,cbHetHete15,sourmash_db_filter_kmers_10,176,805,627,550,0.17940876656472987,0.2191780821917808,0.33642261353104724,0.19730941704035873,803,1355,1045,30,29
RC-2167,cbHetHete15,sourmash_db_filter_kmers_50,19,649,784,706,0.02844311377245509,0.023661270236612703,0.3359592215013902,0.025832766825288917,803,1355,1045,30,15
RC-2167,cbHetHete15,sourmash_db_filter_kmers_100,11,116,792,1239,0.08661417322834646,0.0136986301369863,0.5792400370713624,0.023655913978494623,803,1355,1045,30,10
RC-2187,icCurGlan1,fcs,273,29,0,57,0.9039735099337748,1.0,0.9192200557103064,0.9495652173913043,273,86,-,35,35
RC-2187,icCurGlan1,tiara,270,23,3,63,0.9215017064846417,0.989010989010989,0.9275766016713092,0.9540636042402828,273,86,-,35,33
RC-2187,icCurGlan1,fcs+tiara,270,23,3,63,0.9215017064846417,0.989010989010989,0.9275766016713092,0.9540636042402828,273,86,-,35,33
RC-2187,icCurGlan1,sourmash_without_filters,268,73,5,13,0.7859237536656891,0.9816849816849816,0.7827298050139275,0.8729641693811075,273,86,176,35,35
RC-2187,icCurGlan1,sourmash_db_filter_published_assembly,268,74,5,12,0.783625730994152,0.9816849816849816,0.7799442896935933,0.8715447154471545,273,86,177,35,35
RC-2187,icCurGlan1,sourmash_db_filter_topN_3,129,16,144,70,0.8896551724137931,0.4725274725274725,0.5543175487465181,0.6172248803827751,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_topN_10,134,20,139,66,0.8701298701298701,0.4908424908424908,0.5571030640668524,0.6276346604215456,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_topN_50,144,21,129,65,0.8727272727272727,0.5274725274725275,0.5821727019498607,0.6575342465753424,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_topN_100,144,21,129,65,0.8727272727272727,0.5274725274725275,0.5821727019498607,0.6575342465753424,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_containment_0%,144,21,129,65,0.8727272727272727,0.5274725274725275,0.5821727019498607,0.6575342465753424,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_containment_1%,144,21,129,65,0.8727272727272727,0.5274725274725275,0.5821727019498607,0.6575342465753424,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_containment_10%,2,4,271,82,0.3333333333333333,0.007326007326007326,0.233983286908078,0.014336917562724016,273,86,177,35,0
RC-2187,icCurGlan1,sourmash_db_filter_containment_20%,1,3,272,83,0.25,0.003663003663003663,0.233983286908078,0.007220216606498195,273,86,177,35,0
RC-2187,icCurGlan1,sourmash_db_filter_kmers_2,133,5,140,81,0.9637681159420289,0.48717948717948717,0.596100278551532,0.6472019464720195,273,86,177,35,2
RC-2187,icCurGlan1,sourmash_db_filter_kmers_10,16,2,257,84,0.8888888888888888,0.05860805860805861,0.2785515320334262,0.10996563573883161,273,86,177,35,1
RC-2187,icCurGlan1,sourmash_db_filter_kmers_50,1,2,272,84,0.3333333333333333,0.003663003663003663,0.23676880222841226,0.007246376811594204,273,86,177,35,0
RC-2187,icCurGlan1,sourmash_db_filter_kmers_100,1,2,272,84,0.3333333333333333,0.003663003663003663,0.23676880222841226,0.007246376811594204,273,86,177,35,0
RC-2197,icHypRumi1,fcs,85,21,0,3,0.8018867924528302,1.0,0.8073394495412844,0.8900523560209425,85,24,-,18,18
RC-2197,icHypRumi1,tiara,84,21,1,3,0.8,0.9882352941176471,0.7981651376146789,0.8842105263157894,85,24,-,18,18
RC-2197,icHypRumi1,fcs+tiara,84,21,1,3,0.8,0.9882352941176471,0.7981651376146789,0.8842105263157894,85,24,-,18,18
RC-2197,icHypRumi1,sourmash_without_filters,85,24,0,0,0.7798165137614679,1.0,0.7798165137614679,0.8762886597938144,85,24,36,18,18
RC-2197,icHypRumi1,sourmash_db_filter_published_assembly,85,24,0,0,0.7798165137614679,1.0,0.7798165137614679,0.8762886597938144,85,24,36,18,18
RC-2197,icHypRumi1,sourmash_db_filter_topN_3,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_topN_10,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_topN_50,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_topN_100,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_containment_0%,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_containment_1%,59,14,26,10,0.8082191780821918,0.6941176470588235,0.6330275229357798,0.7468354430379747,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_containment_10%,35,8,50,16,0.813953488372093,0.4117647058823529,0.46788990825688076,0.546875,85,24,36,18,0
RC-2197,icHypRumi1,sourmash_db_filter_containment_20%,22,8,63,16,0.7333333333333333,0.25882352941176473,0.3486238532110092,0.3826086956521739,85,24,36,18,0
RC-2197,icHypRumi1,sourmash_db_filter_kmers_2,55,14,30,10,0.7971014492753623,0.6470588235294118,0.5963302752293578,0.7142857142857144,85,24,36,18,4
RC-2197,icHypRumi1,sourmash_db_filter_kmers_10,41,8,44,16,0.8367346938775511,0.4823529411764706,0.5229357798165137,0.6119402985074627,85,24,36,18,3
RC-2197,icHypRumi1,sourmash_db_filter_kmers_50,2,0,83,24,1.0,0.023529411764705882,0.23853211009174313,0.04597701149425288,85,24,36,18,1
RC-2197,icHypRumi1,sourmash_db_filter_kmers_100,1,0,84,24,1.0,0.011764705882352941,0.22935779816513763,0.023255813953488372,85,24,36,18,0
RC-2242,daAjuRept1,fcs,510,1664,0,504,0.23459061637534498,1.0,0.3786407766990291,0.38002980625931443,510,2168,-,43,43
RC-2242,daAjuRept1,tiara,501,1722,9,446,0.2253711201079622,0.9823529411764705,0.3536221060492905,0.3666300768386389,510,2168,-,43,42
RC-2242,daAjuRept1,fcs+tiara,501,1647,9,521,0.23324022346368714,0.9823529411764705,0.3816280806572069,0.37697516930022573,510,2168,-,43,42
RC-2242,daAjuRept1,sourmash_without_filters,510,2081,0,87,0.19683519876495562,1.0,0.2229275578790142,0.3289261528539181,510,2168,439,43,43
RC-2242,daAjuRept1,sourmash_db_filter_published_assembly,500,2076,10,92,0.19409937888198758,0.9803921568627451,0.2210604929051531,0.3240440699935191,510,2168,512,43,41
RC-2242,daAjuRept1,sourmash_db_filter_topN_3,253,1569,257,599,0.13885839736553238,0.49607843137254903,0.3181478715459298,0.21698113207547165,510,2168,512,43,2
RC-2242,daAjuRept1,sourmash_db_filter_topN_10,255,1577,255,591,0.13919213973799127,0.5,0.31590739357729647,0.21776259607173357,510,2168,512,43,3
RC-2242,daAjuRept1,sourmash_db_filter_topN_50,294,1592,216,576,0.15588547189819724,0.5764705882352941,0.32486930545182974,0.24540901502504173,510,2168,512,43,5
RC-2242,daAjuRept1,sourmash_db_filter_topN_100,318,1601,192,567,0.16571130797290257,0.6235294117647059,0.33047050037341297,0.26183614656237136,510,2168,512,43,5
RC-2242,daAjuRept1,sourmash_db_filter_containment_0%,448,1616,62,552,0.21705426356589147,0.8784313725490196,0.37341299477221807,0.3480963480963481,510,2168,512,43,19
RC-2242,daAjuRept1,sourmash_db_filter_containment_1%,448,1616,62,552,0.21705426356589147,0.8784313725490196,0.37341299477221807,0.3480963480963481,510,2168,512,43,19
RC-2242,daAjuRept1,sourmash_db_filter_containment_10%,218,1538,292,630,0.12414578587699317,0.42745098039215684,0.3166542195668409,0.19240953221535748,510,2168,512,43,0
RC-2242,daAjuRept1,sourmash_db_filter_containment_20%,196,1406,314,762,0.12234706616729088,0.3843137254901961,0.3577296489917849,0.18560606060606058,510,2168,512,43,0
RC-2242,daAjuRept1,sourmash_db_filter_kmers_2,397,1603,113,565,0.1985,0.7784313725490196,0.3592233009708738,0.3163346613545817,510,2168,512,43,19
RC-2242,daAjuRept1,sourmash_db_filter_kmers_10,258,1553,252,615,0.1424627277747101,0.5058823529411764,0.32598954443614636,0.22231796639379575,510,2168,512,43,14
RC-2242,daAjuRept1,sourmash_db_filter_kmers_50,1,999,509,1169,0.001,0.00196078431372549,0.4368932038834951,0.0013245033112582781,510,2168,512,43,0
RC-2242,daAjuRept1,sourmash_db_filter_kmers_100,1,225,509,1943,0.004424778761061947,0.00196078431372549,0.7259148618371919,0.002717391304347826,510,2168,512,43,0
RC-2258,xbBatHeck2,fcs,1157,735,0,901,0.611522198731501,1.0,0.7368421052631579,0.7589373565103313,1157,1636,-,385,385
RC-2258,xbBatHeck2,tiara,1157,502,0,1134,0.6974080771549126,1.0,0.8202649480844969,0.8217329545454546,1157,1636,-,385,385
RC-2258,xbBatHeck2,fcs+tiara,1157,626,0,1010,0.6489063376332025,1.0,0.7758682420336556,0.7870748299319728,1157,1636,-,385,385
RC-2258,xbBatHeck2,sourmash_without_filters,1154,1601,3,35,0.4188747731397459,0.9974070872947277,0.42570712495524526,0.5899795501022495,1157,1636,65,385,385
RC-2258,xbBatHeck2,sourmash_db_filter_published_assembly,1153,1462,4,174,0.4409177820267686,0.996542783059637,0.47511636233440746,0.6113467656415694,1157,1636,968,385,385
RC-2258,xbBatHeck2,sourmash_db_filter_topN_3,1093,548,64,1088,0.6660572821450336,0.9446845289541919,0.7808807733619764,0.7812723373838456,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_topN_10,1094,548,63,1088,0.6662606577344702,0.9455488331892826,0.7812388113139993,0.7817077527688461,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_topN_50,1094,551,63,1085,0.6650455927051672,0.9455488331892826,0.7801646974579305,0.780870806566738,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_topN_100,1094,552,63,1084,0.6646415552855407,0.9455488331892826,0.7798066595059077,0.7805922226186229,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_containment_0%,1095,552,62,1084,0.6648451730418944,0.9464131374243734,0.7801646974579305,0.7810271041369472,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_containment_1%,1095,552,62,1084,0.6648451730418944,0.9464131374243734,0.7801646974579305,0.7810271041369472,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_containment_10%,1039,415,118,1221,0.7145804676753783,0.8980121002592912,0.8091657715717866,0.7958636537725009,1157,1636,968,385,367
RC-2258,xbBatHeck2,sourmash_db_filter_containment_20%,777,294,380,1342,0.7254901960784313,0.6715643906655142,0.7586824203365556,0.6974865350089766,1157,1636,968,385,254
RC-2258,xbBatHeck2,sourmash_db_filter_kmers_2,1068,432,89,1204,0.712,0.9230769230769231,0.8134622269960616,0.8039141889348891,1157,1636,968,385,380
RC-2258,xbBatHeck2,sourmash_db_filter_kmers_10,986,269,171,1367,0.7856573705179283,0.8522039757994814,0.8424633011099176,0.8175787728026533,1157,1636,968,385,376
RC-2258,xbBatHeck2,sourmash_db_filter_kmers_50,670,12,487,1624,0.9824046920821115,0.5790838375108038,0.8213390619405657,0.7286568787384449,1157,1636,968,385,349
RC-2258,xbBatHeck2,sourmash_db_filter_kmers_100,438,2,719,1634,0.9954545454545455,0.37856525496974935,0.7418546365914787,0.5485284909204758,1157,1636,968,385,305
RC-2297,qqPhiCesp2,fcs,174,53,0,14,0.7665198237885462,1.0,0.7800829875518672,0.8678304239401496,174,67,-,38,38
RC-2297,qqPhiCesp2,tiara,172,46,2,21,0.7889908256880734,0.9885057471264368,0.8008298755186722,0.8775510204081634,174,67,-,38,38
RC-2297,qqPhiCesp2,fcs+tiara,172,46,2,21,0.7889908256880734,0.9885057471264368,0.8008298755186722,0.8775510204081634,174,67,-,38,38
RC-2297,qqPhiCesp2,sourmash_without_filters,171,61,3,6,0.7370689655172413,0.9827586206896551,0.7344398340248963,0.8423645320197044,174,67,113,38,38
RC-2297,qqPhiCesp2,sourmash_db_filter_published_assembly,171,61,3,6,0.7370689655172413,0.9827586206896551,0.7344398340248963,0.8423645320197044,174,67,113,38,38
RC-2297,qqPhiCesp2,sourmash_db_filter_topN_3,69,14,105,53,0.8313253012048193,0.39655172413793105,0.5062240663900415,0.5369649805447471,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_topN_10,76,31,98,36,0.7102803738317757,0.4367816091954023,0.46473029045643155,0.5409252669039145,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_topN_50,82,36,92,31,0.6949152542372882,0.47126436781609193,0.46887966804979253,0.5616438356164384,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_topN_100,83,36,91,31,0.6974789915966386,0.47701149425287354,0.4730290456431535,0.5665529010238908,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_containment_0%,83,36,91,31,0.6974789915966386,0.47701149425287354,0.4730290456431535,0.5665529010238908,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_containment_1%,83,36,91,31,0.6974789915966386,0.47701149425287354,0.4730290456431535,0.5665529010238908,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_containment_10%,9,2,165,65,0.8181818181818182,0.05172413793103448,0.3070539419087137,0.09729729729729729,174,67,113,38,1
RC-2297,qqPhiCesp2,sourmash_db_filter_containment_20%,2,0,172,67,1.0,0.011494252873563218,0.2863070539419087,0.022727272727272724,174,67,113,38,0
RC-2297,qqPhiCesp2,sourmash_db_filter_kmers_2,76,22,98,45,0.7755102040816326,0.4367816091954023,0.5020746887966805,0.5588235294117647,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_kmers_10,29,2,145,65,0.9354838709677419,0.16666666666666666,0.3900414937759336,0.28292682926829266,174,67,113,38,5
RC-2297,qqPhiCesp2,sourmash_db_filter_kmers_50,3,0,171,67,1.0,0.017241379310344827,0.29045643153526973,0.03389830508474576,174,67,113,38,2
RC-2297,qqPhiCesp2,sourmash_db_filter_kmers_100,1,0,173,67,1.0,0.005747126436781609,0.2821576763485477,0.011428571428571429,174,67,113,38,0
RC-2409,cjHerHutc3,fcs,119,272,0,8,0.30434782608695654,1.0,0.3182957393483709,0.4666666666666667,119,280,-,75,75
RC-2409,cjHerHutc3,tiara,119,273,0,7,0.30357142857142855,1.0,0.3157894736842105,0.4657534246575342,119,280,-,75,75
RC-2409,cjHerHutc3,fcs+tiara,119,271,0,9,0.30512820512820515,1.0,0.3208020050125313,0.4675834970530452,119,280,-,75,75
RC-2409,cjHerHutc3,sourmash_without_filters,119,277,0,3,0.3005050505050505,1.0,0.3057644110275689,0.46213592233009704,119,280,6,75,75
RC-2409,cjHerHutc3,sourmash_db_filter_published_assembly,118,165,1,115,0.4169611307420495,0.9915966386554622,0.5839598997493735,0.5870646766169154,119,280,119,75,74
RC-2409,cjHerHutc3,sourmash_db_filter_topN_3,27,28,92,252,0.4909090909090909,0.226890756302521,0.6992481203007519,0.3103448275862069,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_topN_10,27,53,92,227,0.3375,0.226890756302521,0.6365914786967418,0.271356783919598,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_topN_50,27,71,92,209,0.2755102040816326,0.226890756302521,0.5914786967418546,0.2488479262672811,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_topN_100,27,74,92,206,0.26732673267326734,0.226890756302521,0.5839598997493735,0.24545454545454548,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_containment_0%,27,137,92,143,0.16463414634146342,0.226890756302521,0.42606516290726815,0.19081272084805656,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_containment_1%,27,137,92,143,0.16463414634146342,0.226890756302521,0.42606516290726815,0.19081272084805656,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_containment_10%,26,22,93,258,0.5416666666666666,0.2184873949579832,0.7117794486215538,0.31137724550898205,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_containment_20%,26,22,93,258,0.5416666666666666,0.2184873949579832,0.7117794486215538,0.31137724550898205,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_kmers_2,27,47,92,233,0.36486486486486486,0.226890756302521,0.6516290726817042,0.27979274611398963,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_kmers_10,26,24,93,256,0.52,0.2184873949579832,0.706766917293233,0.3076923076923077,119,280,119,75,25
RC-2409,cjHerHutc3,sourmash_db_filter_kmers_50,1,0,118,280,1.0,0.008403361344537815,0.7042606516290727,0.016666666666666666,119,280,119,75,0
RC-2409,cjHerHutc3,sourmash_db_filter_kmers_100,1,0,118,280,1.0,0.008403361344537815,0.7042606516290727,0.016666666666666666,119,280,119,75,0
RC-2501,iyVulBima1,fcs,982,296,0,53,0.7683881064162754,1.0,0.777610818933133,0.8690265486725663,982,349,-,407,407
RC-2501,iyVulBima1,tiara,955,349,27,0,0.7323619631901841,0.9725050916496945,0.7175056348610067,0.8355205599300087,982,349,-,407,395
RC-2501,iyVulBima1,fcs+tiara,956,296,26,53,0.7635782747603834,0.9735234215885947,0.758076634109692,0.8558639212175471,982,349,-,407,395
RC-2501,iyVulBima1,sourmash_without_filters,982,348,0,1,0.7383458646616541,1.0,0.7385424492862509,0.8494809688581314,982,349,4,407,407
RC-2501,iyVulBima1,sourmash_db_filter_published_assembly,976,348,6,1,0.7371601208459214,0.9938900203665988,0.7340345604808415,0.8464874241110149,982,349,179,407,406
RC-2501,iyVulBima1,sourmash_db_filter_topN_3,813,320,169,29,0.7175639894086496,0.8279022403258656,0.6326070623591284,0.7687943262411348,982,349,179,407,354
RC-2501,iyVulBima1,sourmash_db_filter_topN_10,816,327,166,22,0.7139107611548556,0.8309572301425662,0.6296018031555222,0.768,982,349,179,407,354
RC-2501,iyVulBima1,sourmash_db_filter_topN_50,818,327,164,22,0.714410480349345,0.8329938900203666,0.6311044327573253,0.7691584391161259,982,349,179,407,354
RC-2501,iyVulBima1,sourmash_db_filter_topN_100,818,327,164,22,0.714410480349345,0.8329938900203666,0.6311044327573253,0.7691584391161259,982,349,179,407,354
RC-2501,iyVulBima1,sourmash_db_filter_containment_0%,818,327,164,22,0.714410480349345,0.8329938900203666,0.6311044327573253,0.7691584391161259,982,349,179,407,354
RC-2501,iyVulBima1,sourmash_db_filter_containment_1%,818,327,164,22,0.714410480349345,0.8329938900203666,0.6311044327573253,0.7691584391161259,982,349,179,407,354
